C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_15_654.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_15_654.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_15_654.jpg, 0, 0, 0, 7.808143E-05
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_15_755.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_15_755.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_15_755.jpg, 0, 0, 0, 8.022779E-05
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_15_856.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_15_856.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_15_856.jpg, 0, 0, 0, 8.023413E-05
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_15_958.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_15_958.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_15_958.jpg, 0, 0, 0, 7.798162E-05
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_059.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_059.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_059.jpg, 0, 0, 0, 7.983902E-05
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_160.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_160.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_160.jpg, 0, 0.2933517, 0, 0.2286698
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_260.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_260.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_260.jpg, 0, 0.5935857, 0, 0.7233788
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_362.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_362.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_362.jpg, 0, 0.8962876, 0, 1.667547
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_464.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_464.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_464.jpg, -0.0072819, 1, 0, 2.829795
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_564.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_564.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_564.jpg, -0.307038, 1, 0, 3.990189
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_665.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_665.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_665.jpg, -0.5933031, 1, 0, 5.115965
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_765.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_765.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_765.jpg, -0.293088, 1, 0, 6.273197
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_867.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_867.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_867.jpg, 0, 1, 0, 7.41261
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_16_968.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_16_968.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_16_968.jpg, 0, 1, 0, 8.542845
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_068.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_068.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_068.jpg, 0, 1, 0, 9.664399
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_170.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_170.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_170.jpg, -0.1383954, 1, 0, 10.77044
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_271.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_271.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_271.jpg, -0.4371072, 1, 0, 11.64253
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_373.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_373.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_373.jpg, -0.6048176, 1, 0, 12.87395
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_474.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_474.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_474.jpg, -0.3041195, 1, 0, 13.81157
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_576.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_576.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_576.jpg, -0.003390139, 1, 0, 14.99654
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_676.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_676.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_676.jpg, 0, 1, 0, 16.22038
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_778.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_778.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_778.jpg, 0, 1, 0, 17.21934
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_878.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_878.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_878.jpg, -0.0180036, 1, 0, 18.28488
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_17_979.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_17_979.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_17_979.jpg, -0.3181716, 1, 0, 19.25291
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_080.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_080.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_080.jpg, -0.3366117, 1, 0, 20.17761
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_181.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_181.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_181.jpg, -0.04027079, 1, 0, 21.19847
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_281.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_281.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_281.jpg, 0, 1, 0, 22.1574
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_381.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_381.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_381.jpg, -0.1548051, 1, 0, 23.1567
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_483.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_483.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_483.jpg, -0.4118469, 1, 0, 24.02888
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_585.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_585.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_585.jpg, -0.1111263, 1, 0, 24.98381
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_685.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_685.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_685.jpg, 0, 1, 0, 25.92967
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_787.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_787.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_787.jpg, -0.0839436, 1, 0, 26.87439
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_887.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_887.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_887.jpg, -0.2504019, 1, 0, 27.75986
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_18_989.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_18_989.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_18_989.jpg, 0, 1, 0, 28.68593
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_091.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_091.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_091.jpg, 0, 1, 0, 29.60293
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_191.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_191.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_191.jpg, -0.1050945, 1, 0, 30.18833
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_291.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_291.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_291.jpg, -0.405485, 1, 0, 30.1557
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_392.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_392.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_392.jpg, -0.5014248, 1, 0, 30.16058
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_494.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_494.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_494.jpg, -0.1991872, 1, 0, 30.19487
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_594.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_594.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_594.jpg, 0, 1, 0, 30.18687
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_696.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_696.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_696.jpg, 0, 1, 0, 30.19011
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_798.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_798.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_798.jpg, 0, 1, 0, 30.19031
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_898.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_898.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_898.jpg, 0, 1, 0, 30.19021
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_19_998.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_19_998.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_19_998.jpg, 0, 1, 0, 30.19031
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_100.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_100.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_100.jpg, 0, 1, 0, 30.19041
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_200.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_200.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_200.jpg, 0, 1, 0, 30.19031
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_302.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_302.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_302.jpg, -0.2534589, 1, 0, 30.17351
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_403.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_403.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_403.jpg, -0.1227147, 1, 0, 30.19077
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_504.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_504.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_504.jpg, 0, 1, 0, 30.18955
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_606.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_606.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_606.jpg, 0, 1, 0, 30.19047
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_708.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_708.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_708.jpg, -0.2015319, 1, 0, 30.18076
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_809.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_809.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_809.jpg, -0.3669162, 1, 0, 30.16651
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_20_909.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_20_909.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_20_909.jpg, -0.06582815, 1, 0, 30.19107
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_010.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_010.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_010.jpg, 0, 1, 0, 30.18962
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_112.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_112.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_112.jpg, 0, 1, 0, 30.19023
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_214.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_214.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_214.jpg, 0, 1, 0, 30.19028
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_314.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_314.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_314.jpg, 0, 1, 0, 30.18987
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_415.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_415.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_415.jpg, 0, 1, 0, 30.18995
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_517.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_517.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_517.jpg, 0, 1, 0, 30.19015
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_618.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_618.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_618.jpg, 0, 1, 0, 30.1899
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_720.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_720.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_720.jpg, 0, 1, 0, 30.19055
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_820.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_820.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_820.jpg, 0, 1, 0, 30.1904
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_21_921.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_21_921.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_21_921.jpg, -0.0416148, 1, 0, 30.18966
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_023.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_023.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_023.jpg, -0.31845, 1, 0, 30.16609
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_123.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_123.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_123.jpg, -0.02075765, 1, 0, 30.18989
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_224.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_224.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_224.jpg, 0, 1, 0, 30.18994
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_325.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_325.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_325.jpg, 0, 1, 0, 30.19035
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_426.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_426.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_426.jpg, -0.1007817, 1, 0, 30.18822
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_526.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_526.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_526.jpg, -0.3058353, 1, 0, 30.16994
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_626.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_626.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_626.jpg, -0.006070217, 1, 0, 30.18915
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_727.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_727.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_727.jpg, 0, 1, 0, 30.18994
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_828.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_828.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_828.jpg, 0, 1, 0, 30.19031
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_22_931.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_22_931.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_22_931.jpg, 0, 1, 0, 30.19029
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_030.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_030.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_030.jpg, -0.1057059, 1, 0, 30.18761
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_131.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_131.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_131.jpg, -0.3097998, 1, 0, 30.16918
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_232.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_232.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_232.jpg, -0.00887849, 1, 0, 30.18899
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_333.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_333.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_333.jpg, 0, 1, 0, 30.18992
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_434.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_434.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_434.jpg, 0, 1, 0, 30.18995
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_534.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_534.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_534.jpg, -0.04277701, 1, 0, 30.19
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_635.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_635.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_635.jpg, -0.3458385, 1, 0, 30.16316
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_735.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_735.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_735.jpg, -0.06860851, 1, 0, 30.19108
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_838.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_838.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_838.jpg, 0, 1, 0, 30.18995
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_23_939.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_23_939.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_23_939.jpg, 0, 1, 0, 30.19027
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_041.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_041.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_041.jpg, 0, 1, 0, 30.1903
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_141.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_141.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_141.jpg, 0, 1, 0, 30.19034
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_241.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_241.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_241.jpg, 0, 1, 0, 30.19032
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_343.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_343.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_343.jpg, 0, 1, 0, 30.19033
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_444.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_444.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_444.jpg, 0, 1, 0, 30.19032
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_546.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_546.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_546.jpg, -0.2023398, 1, 0, 30.17916
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_647.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_647.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_647.jpg, -0.1614514, 1, 0, 30.18877
C:\Users\fei\Downloads\IMG\center_2021_11_19_22_34_24_747.jpg, C:\Users\fei\Downloads\IMG\left_2021_11_19_22_34_24_747.jpg, C:\Users\fei\Downloads\IMG\right_2021_11_19_22_34_24_747.jpg, 0, 1, 0, 30.18944
